restaurant_title,restaurant_address,restaurant_page,restaurant_note,restaurant_types,meal_type,sub_category,district
Habibimacaron馬卡龍-新光三越南西店一館B2,臺北市中山區南京西路12號,https://ifoodie.tw/restaurant/6810411aeb74c4ecce70efc9-Habibi-macaron-%E9%A6%AC%E5%8D%A1%E9%BE%8D-%E6%96%B0,https://ifoodie.tw/blog/68104077eb74c4eccf2301f7/link,午餐;晚餐,0,其他,中山區
好佳蚵嗲,臺北市中正區中華路二段315巷4弄南機場夜市,https://ifoodie.tw/restaurant/5f4a647f2756dd2482d867c2-%E5%A5%BD%E4%BD%B3%E8%9A%B5%E5%97%B2,https://ifoodie.tw/blog/68100b5477de659d74b58563/link,找相似餐廳;小吃;晚餐;下午茶,0,台式,中正區
打貓酒廠HitCatBrewing,臺北市松山區復興南路一段39號微風廣場GF,https://ifoodie.tw/restaurant/6810d225927f806cc1304189-%E6%89%93%E8%B2%93%E9%85%92%E5%BB%A0-Hit-Cat-Brewing,https://ifoodie.tw/blog/68107bca8d4cfdd8615de291/link,酒吧;約會餐廳;餐酒館;晚餐,0,其他,松山區
Wineswee-威士威酒食微風廣場店,臺北市松山區復興南路一段39號微風百貨Ｇ樓,https://ifoodie.tw/restaurant/680f807a927f806cc12be9e6-Wineswee-%E5%A8%81%E5%A3%AB%E5%A8%81%E9%85%92%E9%A3%9F-%E5%BE%AE%E9%A2%A8%E5%BB%A3%E5%A0%B4%E5%BA%97,https://ifoodie.tw/blog/68100b5677de659d74b58565/link,找相似餐廳;宵夜;午餐;晚餐,0,其他,松山區
夜串坊KushiageYoru,臺北市大安區大安路一段51巷34號,https://ifoodie.tw/restaurant/68102e4deb74c4c5e2c97ec2-%E5%A4%9C%E4%B8%B2%E5%9D%8A-Kushiage-Yoru,https://ifoodie.tw/blog/68102dba7be9c3c168183def/link,居酒屋;日本料理;新開幕;宵夜,0,日式,大安區
誠屋拉麵,臺北市大同區民生西路142號,https://ifoodie.tw/restaurant/559d4a95c03a103ee86c5e1b-%E8%AA%A0%E5%B1%8B%E6%8B%89%E9%BA%B5,https://ifoodie.tw/blog/68101f9beb74c4c5e2c97278/link,找相似餐廳;拉麵;日本料理;午餐;晚餐,0,日式,大同區
汆食.作伙鍋,臺北市中山區中山北路三段26號1樓,https://ifoodie.tw/restaurant/5cf921a22756dd0fe1d9cbca-%E6%B1%86%E9%A3%9F-%E4%BD%9C%E4%BC%99%E9%8D%8B,https://ifoodie.tw/blog/68100bcad857f49da57ac15f/link,找相似餐廳;火鍋;合菜;精緻高級;午餐,0,台式,中山區
雞窩餐廳,臺北市信義區和平東路三段377號,https://ifoodie.tw/restaurant/559dd339c03a103ee86cb005-%E9%9B%9E%E7%AA%A9%E9%A4%90%E5%BB%B3,https://ifoodie.tw/blog/6818d68ceb74c4132052472d/link,找相似餐廳;中式料理;合菜;午餐;晚餐,0,中式,信義區
串燒-殿,臺北市大安區敦化南路一段160巷24號,https://ifoodie.tw/restaurant/598367e92756dd22a5bd2e78-%E4%B8%B2%E7%87%92-%E6%AE%BF,https://ifoodie.tw/blog/68259088eb74c48a270c3fb6/link,找相似餐廳;居酒屋;日本料理;寵物友善,0,日式,大安區
源本家燒肉火鍋,臺北市中山區民生西路66巷11號,https://ifoodie.tw/restaurant/5bd958a722613974059339c3-%E6%BA%90%E6%9C%AC%E5%AE%B6%E7%87%92%E8%82%89%E7%81%AB%E9%8D%8B,https://ifoodie.tw/blog/681438a3eb74c44cecbb90a5/link,找相似餐廳;火鍋;燒肉;晚餐,0,台式,中山區
京食堂精緻自助餐,臺北市中山區龍江路172之2號,https://ifoodie.tw/restaurant/6825ea02927f8058f7a6dbe2-%E4%BA%AC%E9%A3%9F%E5%A0%82%E7%B2%BE%E7%B7%BB%E8%87%AA%E5%8A%A9%E9%A4%90,https://ifoodie.tw/blog/682524472a45fd020958a954/link,約會餐廳;午餐;晚餐,0,其他,中山區
品味鮮小館老彭的菜,臺北市大安區信義路四段150號1樓,https://ifoodie.tw/restaurant/65eada947be9c332e66d9eec-%E5%93%81%E5%91%B3%E9%AE%AE%E5%B0%8F%E9%A4%A8-%E8%80%81%E5%BD%AD%E7%9A%84%E8%8F%9C,https://ifoodie.tw/blog/680f7eaf7e3328c8371fe1a4/link,找相似餐廳;中式料理;合菜;午餐;晚餐,0,中式,大安區
布袋鮮之蚵,臺北市萬華區和平西路三段198號,https://ifoodie.tw/restaurant/5633b7d52756dd46cfcfdf4b-%E5%B8%83%E8%A2%8B%E9%AE%AE%E4%B9%8B%E8%9A%B5,https://ifoodie.tw/blog/680f7f9c40efd5cbbae69924/link,找相似餐廳;小吃;午餐;晚餐,0,台式,萬華區
泰滾RollingThai泰式火鍋南京店,臺北市中山區南京東路二段178號B1,https://ifoodie.tw/restaurant/5cdb7f39f524681106020214-%E6%B3%B0%E6%BB%BE-Rolling-Thai-%E6%B3%B0%E5%BC%8F%E7%81%AB%E9%8D%8B,https://ifoodie.tw/blog/680f7f9640efd5cbbae69920/link,找相似餐廳;火鍋;合菜;宵夜;午餐,0,台式,中山區
食徒,臺北市中山區復興南路一段20號,https://ifoodie.tw/restaurant/5974e5192756dd343a9d79af-%E9%A3%9F%E5%BE%92,https://ifoodie.tw/blog/680eb9ccf07527c4af942f46/link,找相似餐廳;牛肉麵;火鍋;精緻高級,0,台式,中山區
空軍涼麵,臺北市信義區基隆路一段101巷11號,https://ifoodie.tw/restaurant/559d39b2c03a103ee86c535c-%E7%A9%BA%E8%BB%8D%E6%B6%BC%E9%BA%B5,https://ifoodie.tw/blog/680ed57e5e80ea7b402e676f/link,找相似餐廳;小吃;早餐;午餐,0,台式,信義區
瀧厚炙燒熟成牛排台北復北店,臺北市松山區復興北路69號,https://ifoodie.tw/restaurant/609895fb82828776977117a5-%E7%80%A7%E5%8E%9A%E7%82%99%E7%87%92%E7%86%9F%E6%88%90%E7%89%9B%E6%8E%92-%E5%8F%B0%E5%8C%97%E5%BE%A9%E5%8C%97%E5%BA%97,https://ifoodie.tw/blog/680eb9ccf07527c4af942f41/link,找相似餐廳;牛排;約會餐廳;午餐;晚餐,0,美式,松山區
貳虎OFFTEA慶城店,臺北市松山區慶城街14之1號,https://ifoodie.tw/restaurant/66ae2eac927f80f57de84c11-%E8%B2%B3%E8%99%8E-OFFTEA-%E6%85%B6%E5%9F%8E%E5%BA%97,https://ifoodie.tw/blog/680eb9ccf07527c4af942f43/link,找相似餐廳;小吃;午餐;晚餐,0,台式,松山區
大股熟成燒肉專門台北南京店,臺北市中山區南京東路三段111號,https://ifoodie.tw/restaurant/63611eec658aba304903c338-%E5%A4%A7%E8%82%A1%E7%86%9F%E6%88%90%E7%87%92%E8%82%89%E5%B0%88%E9%96%80-%E5%8F%B0%E5%8C%97%E5%8D%97%E4%BA%AC%E5%BA%97,https://ifoodie.tw/blog/680eb9ccf07527c4af942f48/link,找相似餐廳;燒肉;精緻高級;約會餐廳,0,其他,中山區
龍記搶鍋麵,臺北市中正區衡陽路84巷5號,https://ifoodie.tw/restaurant/559d3e28c03a103ee86c5635-%E9%BE%8D%E8%A8%98%E6%90%B6%E9%8D%8B%E9%BA%B5,https://ifoodie.tw/blog/680f29d57a6259170b075a43/link,找相似餐廳;小吃;午餐;麵食,0,台式,中正區
三白茉莉-茶飲專門店_松山民權,臺北市松山區民權東路三段103巷35號,https://ifoodie.tw/restaurant/680f8072927f806cc12be9ce-%E4%B8%89%E7%99%BD%E8%8C%89%E8%8E%89-%E8%8C%B6%E9%A3%B2%E5%B0%88%E9%96%80%E5%BA%97-%E6%9D%BE%E5%B1%B1%E6%B0%91%E6%AC%8A,https://ifoodie.tw/blog/680ebab5bca6eec833e98934/link,茶店,0,其他,松山區
大龍鳳茶餐廳,臺北市信義區忠孝東路五段492巷16號,https://ifoodie.tw/restaurant/66dda470927f80514b72277b-%E5%A4%A7%E9%BE%8D%E9%B3%B3%E8%8C%B6%E9%A4%90%E5%BB%B3,https://ifoodie.tw/blog/680f2b435f4f0fee99460a1a/link,找相似餐廳;港式料理;午餐;晚餐,0,其他,信義區
八卦夜未眠景觀餐廳,臺北市士林區東山路25巷81弄99號之1號,https://ifoodie.tw/restaurant/60ffb194a62728594ada51f0-%E5%85%AB%E5%8D%A6%E5%A4%9C%E6%9C%AA%E7%9C%A0%E6%99%AF%E8%A7%80%E9%A4%90%E5%BB%B3,https://ifoodie.tw/blog/680f7eb07e3328c8371fe1a5/link,找相似餐廳;合菜;約會餐廳;景觀餐廳,0,其他,士林區
父母-FuMu-COMETOMAMA&PAPA,臺北市中山區興安街103號,https://ifoodie.tw/restaurant/5d8046928c906d3965522e9c-%E7%88%B6%E6%AF%8D-FuMu-COME-TO-MAMA,https://ifoodie.tw/blog/680eb9ccf07527c4af942f47/link,找相似餐廳;酒吧;餐酒館;寵物友善,0,其他,中山區
MaMa's鐵鍋早午餐,臺北市松山區南京東路四段133巷8弄3號,https://ifoodie.tw/restaurant/5c32097122613923f3ef6539-MaMa-s-%E9%90%B5%E9%8D%8B%E6%97%A9%E5%8D%88%E9%A4%90,https://ifoodie.tw/blog/680f6234eb74c4ef47fcf898/link,找相似餐廳;早餐;寵物友善;午餐,0,其他,松山區
Mixigan美墨創意蔬食料理,臺北市大安區延吉街137巷2號1樓,https://ifoodie.tw/restaurant/670b0945927f80ebdefe5491-Mixigan-%E7%BE%8E%E5%A2%A8%E5%89%B5%E6%84%8F%E8%94%AC%E9%A3%9F%E6%96%99%E7%90%86,https://ifoodie.tw/blog/680f7c347be9c35ee14afac7/link,找相似餐廳;素食;約會餐廳;午餐;晚餐,0,其他,大安區
四鄉五島馬祖麵店,臺北市中山區遼寧街7號,https://ifoodie.tw/restaurant/559d9068c03a103ee86c8a2d-%E5%9B%9B%E9%84%89%E4%BA%94%E5%B3%B6%E9%A6%AC%E7%A5%96%E9%BA%B5%E5%BA%97,https://ifoodie.tw/blog/680eb9ccf07527c4af942f44/link,找相似餐廳;小吃;宵夜;午餐;晚餐,0,台式,中山區
S&WButcher'sShop,臺北市信義區忠孝東路五段68號4樓,https://ifoodie.tw/restaurant/6458557ccb88156d98d7c8c6-S-W-Butcher-s-Shop,https://ifoodie.tw/blog/680f69d37be9c35ee0a5fb7c/link,找相似餐廳;美式料理;牛排;精緻高級,0,美式,信義區
黑麻糬,臺北市中山區遼寧街79號,https://ifoodie.tw/restaurant/55a4b815c03a1002ad8ad768-%E9%BB%91%E9%BA%BB%E7%B3%AC,https://ifoodie.tw/blog/680eb9ccf07527c4af942f45/link,找相似餐廳;甜點;小吃;下午茶,0,台式,中山區
台北喜來登大飯店,臺北市中正區忠孝東路一段12號,https://ifoodie.tw/restaurant/62add20b7cc7fc525f4bfbf7-%E5%8F%B0%E5%8C%97%E5%96%9C%E4%BE%86%E7%99%BB%E5%A4%A7%E9%A3%AF%E5%BA%97,https://ifoodie.tw/blog/680f7f103f87aec8603fddb5/link,找相似餐廳;精緻高級;約會餐廳;合菜,0,其他,中正區
巴雷巴雷印度餐廳,臺北市松山區光復北路12號,https://ifoodie.tw/restaurant/559d4a7ec03a103ee86c5e0d-%E5%B7%B4%E9%9B%B7%E5%B7%B4%E9%9B%B7%E5%8D%B0%E5%BA%A6%E9%A4%90%E5%BB%B3,https://ifoodie.tw/blog/680ed58f5e80ea7b402e6770/link,找相似餐廳;素食;咖哩;約會餐廳;午餐,0,其他,松山區
螺螄福rosefood正宗柳州螺螄粉(信義店),臺北市信義區忠孝東路五段175號,https://ifoodie.tw/restaurant/67b87dab927f8046d6a5a80f-%E8%9E%BA%E8%9E%84%E7%A6%8Frose-food%E6%AD%A3%E5%AE%97%E6%9F%B3%E5%B7%9E%E8%9E%BA%E8%9E%84%E7%B2%89-,https://ifoodie.tw/blog/680f6d377be9c35ee14af278/link,找相似餐廳;小吃;宵夜;午餐;晚餐,0,台式,信義區
泰獅泰式料理,臺北市中正區武昌街一段16巷11號,https://ifoodie.tw/restaurant/596513042756dd6e3969f266-%E6%B3%B0%E7%8D%85-%E6%B3%B0%E5%BC%8F%E6%96%99%E7%90%86,https://ifoodie.tw/blog/680ed65bfe56b97b9027c107/link,找相似餐廳;合菜;午餐;晚餐,0,其他,中正區
吾二酸菜魚,臺北市大安區忠孝東路四段205巷7弄5號,https://ifoodie.tw/restaurant/645facc777b9e9265cb6fcfe-%E5%90%BE%E4%BA%8C%E9%85%B8%E8%8F%9C%E9%AD%9A,https://ifoodie.tw/blog/680f4eb1eb74c4ef46f0f19d/link,找相似餐廳;合菜;宵夜;午餐;晚餐,0,其他,大安區
VeganAmore蔬慕,臺北市大同區承德路一段1號3F,https://ifoodie.tw/restaurant/5fcb19a1d6895d494b213953-Vegan-Amore%E8%94%AC%E6%85%95,https://ifoodie.tw/blog/680ebaafbca6eec833e98932/link,找相似餐廳;素食;餐酒館;約會餐廳,0,其他,大同區
鍾家原上海生煎包,臺北市士林區小東街38號,https://ifoodie.tw/restaurant/55a608c1c03a102ec1416098-%E9%8D%BE%E5%AE%B6%E5%8E%9F%E4%B8%8A%E6%B5%B7%E7%94%9F%E7%85%8E%E5%8C%85,https://ifoodie.tw/blog/680f46d04e75d758f1545c4f/link,找相似餐廳;中式料理;小吃;晚餐,0,中式,士林區
大四囍/大四喜個人火鍋東區火鍋,臺北市大安區復興南路一段107巷2號1樓,https://ifoodie.tw/restaurant/680f44dfeb74c4ef46f0eb4e-%E5%A4%A7%E5%9B%9B%E5%9B%8D-%E5%A4%A7%E5%9B%9B%E5%96%9C%E5%80%8B%E4%BA%BA%E7%81%AB%E9%8D%8B-%E6%9D%B1%E5%8D%80%E7%81%AB%E9%8D%8B,https://ifoodie.tw/blog/680f40e0927f80d9e2f9f26a/link,找相似餐廳;火鍋;午餐;晚餐,0,台式,大安區
汕頭牛肉麵,臺北市大同區延平北路三段60號,https://ifoodie.tw/restaurant/559db564c03a103ee86c9dfb-%E6%B1%95%E9%A0%AD%E7%89%9B%E8%82%89%E9%BA%B5,https://ifoodie.tw/blog/680d695b580c55f72488faed/link,找相似餐廳;小吃;牛肉麵;麵食,0,台式,大同區
天母紅瓦厝客家餐廳,臺北市士林區天母東路8巷67號,https://ifoodie.tw/restaurant/66c346a2927f8005690cff1f-%E5%A4%A9%E6%AF%8D%E7%B4%85%E7%93%A6%E5%8E%9D%E5%AE%A2%E5%AE%B6%E9%A4%90%E5%BB%B3,https://ifoodie.tw/blog/680dd8da346e9cdbda080b05/link,找相似餐廳;中式料理;合菜;午餐;晚餐,0,中式,士林區
大豐魚丸,臺北市萬華區三水街62號,https://ifoodie.tw/restaurant/5d6a113a2261395b6403ed90-%E5%A4%A7%E8%B1%90%E9%AD%9A%E4%B8%B8,https://ifoodie.tw/blog/680df4f7fe12a08d0fdc86e6/link,找相似餐廳;小吃;火鍋;午餐,0,台式,萬華區
寶飽煲,臺北市士林區福壽街3號,https://ifoodie.tw/restaurant/559da3cbc03a103ee86c939f-%E5%AF%B6%E9%A3%BD%E7%85%B2,https://ifoodie.tw/blog/680d847a656ffa22df3fdc03/link,找相似餐廳;中式料理;小吃;合菜;午餐,0,中式,士林區
RoyalHost樂雅樂餐廳北投店,臺北市北投區北投路二段9號,https://ifoodie.tw/restaurant/60c0ce5e7cc7fc035fb0a466-Royal-Host-%E6%A8%82%E9%9B%85%E6%A8%82%E9%A4%90%E5%BB%B3-%E5%8C%97%E6%8A%95%E5%BA%97,https://ifoodie.tw/blog/680e33507be9c3118c0edc96/link,找相似餐廳;日本料理;親子餐廳;午餐,0,日式,北投區
黃金麵線/黃金小籠湯包,臺北市松山區民權東路三段160巷15號,https://ifoodie.tw/restaurant/559d408bc03a103ee86c57cc-%E9%BB%83%E9%87%91%E9%BA%B5%E7%B7%9A-%E9%BB%83%E9%87%91%E5%B0%8F%E7%B1%A0%E6%B9%AF%E5%8C%85,https://ifoodie.tw/blog/680e2cbd8127f7f14a356a3d/link,找相似餐廳;小吃;午餐;麵食,0,台式,松山區
Joyfull台灣珍有福台北內湖店,臺北市內湖區民善街88號1樓,https://ifoodie.tw/restaurant/66bc66fceb74c477010ed9b2-Joyfull%E5%8F%B0%E7%81%A3%E7%8F%8D%E6%9C%89%E7%A6%8F-%E5%8F%B0%E5%8C%97%E5%85%A7%E6%B9%96%E5%BA%97,https://ifoodie.tw/blog/680e2a05927f8005ac5915bb/link,找相似餐廳;日本料理;午餐;晚餐,0,日式,內湖區
蘇阿姨比薩屋,臺北市大安區光復南路300號,https://ifoodie.tw/restaurant/559d5071c03a103ee86c6207-%E8%98%87%E9%98%BF%E5%A7%A8%E6%AF%94%E8%96%A9%E5%B1%8B,https://ifoodie.tw/blog/680d6857899532f3a06a7dd1/link,找相似餐廳;早午餐;義式料理;午餐,0,義式,大安區
東家食堂,臺北市中正區西藏路8號,https://ifoodie.tw/restaurant/5db1b3692756dd0efae9c447-%E6%9D%B1%E5%AE%B6%E9%A3%9F%E5%A0%82,https://ifoodie.tw/blog/680d840d7b9ae922b553d991/link,找相似餐廳;火鍋;午餐;晚餐,0,台式,中正區
屏東清蒸肉圓,臺北市大安區安東街58號,https://ifoodie.tw/restaurant/5e0a07f22756dd5697e0d9b1-%E5%B1%8F%E6%9D%B1%E6%B8%85%E8%92%B8%E8%82%89%E5%9C%93,https://ifoodie.tw/blog/680d94d6eb74c4105bd1aa1a/link,找相似餐廳;小吃;午餐;晚餐,0,台式,大安區
芙蓉園中餐廳,臺北市大安區信義路四段199巷4號,https://ifoodie.tw/restaurant/66faa551927f8088d0000e02-%E8%8A%99%E8%93%89%E5%9C%92%E4%B8%AD%E9%A4%90%E5%BB%B3,https://ifoodie.tw/blog/680d6955580c55f72488faea/link,找相似餐廳;中式料理;火鍋;合菜;午餐,0,中式,大安區
COQUOLOGY料理生活,臺北市中山區中山北路二段39巷3號B2,https://ifoodie.tw/restaurant/67d413947be9c3ba80d3931b-COQUOLOGY-%E6%96%99%E7%90%86%E7%94%9F%E6%B4%BB,https://ifoodie.tw/blog/680d68cd778384f3c97ec401/link,找相似餐廳;義式料理;約會餐廳;午餐,0,義式,中山區
上海鄉村餐廳濟南店,臺北市中正區濟南路二段37號,https://ifoodie.tw/restaurant/559d4f4cc03a103ee86c6160-%E4%B8%8A%E6%B5%B7%E9%84%89%E6%9D%91%E9%A4%90%E5%BB%B3-%E6%BF%9F%E5%8D%97%E5%BA%97,https://ifoodie.tw/blog/680d67de553097f37392f2c1/link,找相似餐廳;中式料理;約會餐廳;小吃,0,中式,中正區
上海邵師傅湯包,臺北市大安區樂利路31之1號,https://ifoodie.tw/restaurant/5633b6d62756dd46cfcfdeab-%E4%B8%8A%E6%B5%B7%E9%82%B5%E5%B8%AB%E5%82%85%E6%B9%AF%E5%8C%85,https://ifoodie.tw/blog/680d856f65eba52662ae3cb5/link,找相似餐廳;中式料理;咖哩;小吃;午餐,0,中式,大安區
南機場Q麻吉古早味麻糬,臺北市中正區中華路二段307巷2號騎樓,https://ifoodie.tw/restaurant/622960d8cd99573b4470f69d-%E5%8D%97%E6%A9%9F%E5%A0%B4Q%E9%BA%BB%E5%90%89%E5%8F%A4%E6%97%A9%E5%91%B3%E9%BA%BB%E7%B3%AC,https://ifoodie.tw/blog/680e146e927f8005ab0d80d4/link,找相似餐廳;甜點;小吃;下午茶,0,台式,中正區
彌敦道茶餐廳,臺北市松山區民生東路三段130巷5弄8號,https://ifoodie.tw/restaurant/55a67167c03a104df53ca2de-%E5%BD%8C%E6%95%A6%E9%81%93%E8%8C%B6%E9%A4%90%E5%BB%B3,https://ifoodie.tw/blog/680ce228927f80cd426aa829/link,找相似餐廳;港式料理;中式料理;甜點,0,中式,松山區
新山韓國烤肉,臺北市士林區大北路7號,https://ifoodie.tw/restaurant/6061eb637cc7fc2d385605f2-%E6%96%B0%E5%B1%B1%E9%9F%93%E5%9C%8B%E7%83%A4%E8%82%89,https://ifoodie.tw/blog/680c17d3d3da3f75032817a5/link,找相似餐廳;燒肉;約會餐廳;宵夜;晚餐,0,其他,士林區
LULU義大利餐廳,臺北市松山區民生東路三段113巷9號,https://ifoodie.tw/restaurant/55a678fbc03a104df53ca4ee-LULU%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%A4%90%E5%BB%B3,https://ifoodie.tw/blog/680c8745cd9b0e3f1fce97fb/link,找相似餐廳;義式料理;約會餐廳;午餐,0,義式,松山區
驢子餐廳賦樂旅居店,臺北市大安區大安路一段56號,https://ifoodie.tw/restaurant/63a704a4d20d873efb51ca8c-%E9%A9%A2%E5%AD%90%E9%A4%90%E5%BB%B3-%E8%B3%A6%E6%A8%82%E6%97%85%E5%B1%85%E5%BA%97,https://ifoodie.tw/blog/680c16eb0aa297716e229344/link,找相似餐廳;牛排;午餐;晚餐,0,美式,大安區
上海合興糕糰店南門市場店,臺北市中正區羅斯福路一段8號,https://ifoodie.tw/restaurant/6140c874baf6d33a6cf566a9-%E4%B8%8A%E6%B5%B7%E5%90%88%E8%88%88%E7%B3%95%E7%B3%B0%E5%BA%97-%E5%8D%97%E9%96%80%E5%B8%82%E5%A0%B4%E5%BA%97,https://ifoodie.tw/blog/680cdc9bd667942105b3f9b4/link,找相似餐廳;中式料理;小吃;甜點;午餐,0,中式,中正區
天香素食,臺北市信義區福德街221弄3之1號,https://ifoodie.tw/restaurant/680cd262eb74c46f0e6f86cc-%E5%A4%A9%E9%A6%99%E7%B4%A0%E9%A3%9F,https://ifoodie.tw/blog/680cd0ef927f80cd426aa19a/link,素食;早午餐;早餐,0,其他,信義區
矮仔財滷肉飯,臺北市北投區磺港路33號2樓,https://ifoodie.tw/restaurant/559d727bc03a103ee86c78da-%E7%9F%AE%E4%BB%94%E8%B2%A1%E6%BB%B7%E8%82%89%E9%A3%AF,https://ifoodie.tw/blog/680c86dacb735f129dce4865/link,找相似餐廳;小吃;茶店,0,台式,北投區
好味老店(珍珠餛飩創始店),臺北市萬華區康定路302之1號,https://ifoodie.tw/restaurant/559db7ccc03a103ee86c9ee5-%E5%A5%BD%E5%91%B3%E8%80%81%E5%BA%97-%E7%8F%8D%E7%8F%A0%E9%A4%9B%E9%A3%A9%E5%89%B5%E5%A7%8B%E5%BA%97-,https://ifoodie.tw/blog/680cdba539e5691d82126a11/link,找相似餐廳;小吃;午餐,0,台式,萬華區
龜尾家韓式家庭料理Gumi'skitchen,臺北市松山區八德路三段199巷1弄20號,https://ifoodie.tw/restaurant/65b3ddafeb74c4da803b9f03-%E9%BE%9C%E5%B0%BE%E5%AE%B6-%E9%9F%93%E5%BC%8F%E5%AE%B6%E5%BA%AD%E6%96%99%E7%90%86-Gumi-s-ki,https://ifoodie.tw/blog/680c514feb74c46f0e6f1174/link,找相似餐廳;約會餐廳;午餐;晚餐,0,其他,松山區
Chao・炒炒蔬食熱炒,臺北市大安區大安路一段52巷21號,https://ifoodie.tw/restaurant/6130c110cd9957564bdaa994-Chao-%E7%82%92%E7%82%92%E8%94%AC%E9%A3%9F%E7%86%B1%E7%82%92,https://ifoodie.tw/blog/680cc8567be9c3be0688f706/link,找相似餐廳;素食;中式料理;合菜;晚餐,0,中式,大安區
匾十堂內湖康寧店,臺北市內湖區康寧路一段94號,https://ifoodie.tw/restaurant/680cdd81927f806cc122dbc9-%E5%8C%BE%E5%8D%81%E5%A0%82-%E5%85%A7%E6%B9%96%E5%BA%B7%E5%AF%A7%E5%BA%97,https://ifoodie.tw/blog/680cdc8fd667942105b3f9ae/link,小吃;午餐;晚餐,0,台式,內湖區
饗越台越料理,臺北市中山區遼寧街83號正對面,https://ifoodie.tw/restaurant/680cdd79927f806cc122dbb1-%E9%A5%97%E8%B6%8A%E5%8F%B0%E8%B6%8A%E6%96%99%E7%90%86,https://ifoodie.tw/blog/680c16eb0aa297716e229345/link,午餐;晚餐;熱炒,0,其他,中山區
十字軒糕餅舖,臺北市大同區延平北路二段68號,https://ifoodie.tw/restaurant/5b92ba1f22613915d580f5da-%E5%8D%81%E5%AD%97%E8%BB%92%E7%B3%95%E9%A4%85%E8%88%96,https://ifoodie.tw/blog/680c43887be9c38ef72bb6b6/link,找相似餐廳;小吃;甜點;烘焙坊,0,台式,大同區
禧太炭火燒肉店,臺北市大安區延吉街131巷1弄50號,https://ifoodie.tw/restaurant/559d8d99c03a103ee86c887d-%E7%A6%A7%E5%A4%AA%E7%82%AD%E7%81%AB%E7%87%92%E8%82%89%E5%BA%97,https://ifoodie.tw/blog/680c17622ba3b37196c9bbff/link,找相似餐廳;燒肉;精緻高級;約會餐廳,0,其他,大安區
Circum-,臺北市中山區中山北路二段39巷3號B2,https://ifoodie.tw/restaurant/680cdd81927f806cc122dbc5-Circum-,https://ifoodie.tw/blog/680cdc12cdb2721dabd471cf/link,晚餐,0,其他,中山區
我家客家小館,臺北市北投區中央南路二段14之1號,https://ifoodie.tw/restaurant/559d5739c03a103ee86c6667-%E6%88%91%E5%AE%B6%E5%AE%A2%E5%AE%B6%E5%B0%8F%E9%A4%A8,https://ifoodie.tw/blog/680ca44ca6124cbcc9456922/link,找相似餐廳;中式料理;合菜;午餐;晚餐,0,中式,北投區
TripleCafe,臺北市內湖區成功路五段118號,https://ifoodie.tw/restaurant/57ed583c2756dd0d0ef56397-Triple-Cafe,https://ifoodie.tw/blog/680c883b234e5f4c67177448/link,找相似餐廳;咖啡;義式料理;早午餐,0,義式,內湖區
許仔豬腳麵線,臺北市大同區保安街49巷17號,https://ifoodie.tw/restaurant/559d9a84c03a103ee86c8f62-%E8%A8%B1%E4%BB%94%E8%B1%AC%E8%85%B3%E9%BA%B5%E7%B7%9A,https://ifoodie.tw/blog/680b8b2f3f119ea164e1e10f/link,找相似餐廳;小吃;午餐;麵食;韓式料理,0,台式,大同區
小魏川菜餐廳,臺北市中正區公園路13號3樓,https://ifoodie.tw/restaurant/55a530a8c03a10241de65010-%E5%B0%8F%E9%AD%8F%E5%B7%9D%E8%8F%9C%E9%A4%90%E5%BB%B3,https://ifoodie.tw/blog/680b51ff8c54bc3b88d3b6ab/link,找相似餐廳;中式料理;合菜;午餐;晚餐,0,中式,中正區
天仁喫茶趣內湖店,臺北市內湖區瑞光路409號,https://ifoodie.tw/restaurant/680b8c33927f806cc122d917-%E5%A4%A9%E4%BB%81%E5%96%AB%E8%8C%B6%E8%B6%A3-%E5%85%A7%E6%B9%96%E5%BA%97,https://ifoodie.tw/blog/680b8b373f119ea164e1e113/link,飲料店;小吃,0,台式,內湖區
樂檸漢堡THEFREENBURGER台北忠孝敦化門市,臺北市大安區忠孝東路四段223巷47號,https://ifoodie.tw/restaurant/6403802bb4478b332ea50563-%E6%A8%82%E6%AA%B8%E6%BC%A2%E5%A0%A1-THEFREEN-BURGER,https://ifoodie.tw/blog/680ac56c0c494a1cc99b5ba2/link,找相似餐廳;美式料理;午餐;晚餐,0,美式,大安區
SoloPasta義大利麵,臺北市大安區安和路一段29之1號,https://ifoodie.tw/restaurant/559de003c03a103ee86cb890-Solo-Pasta-%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5,https://ifoodie.tw/blog/680ac56c0c494a1cc99b5ba1/link,找相似餐廳;義式料理;約會餐廳;午餐,0,義式,大安區
葉家肉粥,臺北市大同區保安街49巷17號,https://ifoodie.tw/restaurant/559d9a88c03a103ee86c8f69-%E8%91%89%E5%AE%B6%E8%82%89%E7%B2%A5,https://ifoodie.tw/blog/680af1f8927f802ebe4b0f8f/link,找相似餐廳;小吃;午餐;韓式料理,0,台式,大同區
秀昌水餃,臺北市中正區中華路二段309巷20號,https://ifoodie.tw/restaurant/559d7f7dc03a103ee86c809f-%E7%A7%80%E6%98%8C%E6%B0%B4%E9%A4%83,https://ifoodie.tw/blog/680ac5690c494a1cc99b5b9c/link,找相似餐廳;小吃;牛肉麵;午餐;晚餐,0,台式,中正區
